city,rooms,square,price,link,township,title 
Beograd,1,40.0,150,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-prazan-stan-u-borci/Nk1_y2TFSZV/,Borča I,Izdajem prazan stan u Borci
Zlatibor,0.5,30.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-stan-u-centru-zlatibora/NkLYjA_fzqP/,Centar,Izdajem stan u centru Zlatibora
Zlatibor,0.5,27.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-stan-u-centru-pored-jezera/Nkzcky5uoFs/,Centar,Izdajem stan u centru pored jezera
Srbija,4,148.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-opremljen-odlican-cetvorosoban-stan-148m2-strogi-centar-1000eu-parking/NkbW2Rf45nA/,Novi Sad,LUX OPREMLJEN ODLIČAN ČETVOROSOBAN STAN 148M2 STROGI CENTAR 1000EU PARKING
Novi Sad,1,38.0,320,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-opremljen-jednoiposoban-stan-38m2-kraljev-park-320eu-garazno-mesto/NkIjtemU69e/,Socijalno,"LUX OPREMLJEN JEDNOIPOSOBAN STAN 38M2 KRALJEV PARK 320EU, GARAŽNO MESTO"
Novi Sad,1,34.0,220,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-jednoiposoban-stan-34m2-nova-detelinara-220eu/NkZFrhvXnvn/,Detelinara nova,NAMEŠTEN JEDNOIPOSOBAN STAN 34M2 NOVA DETELINARA 220EU
Niš,1,45.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-duvanistu/NkJ39SXUk9I/,Duvanište,Izdaje se stan u Duvanistu
Beograd,1,35.0,180,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-marijane-gregoran/NkPxLgMwzec/,Karaburma,"Karaburma, Marijane Gregoran"
Kragujevac,0.5,17.0,120,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-garsonjer/NkleNYYCFfI/,Bubanj,Izdavanje garsonjer
Beograd,3,63.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/stepa-stepanovic-lux-izdavanje/Nk4O73Dnt9J/,Voždovac,Stepa Stepanovic lux izdavanje
Novi Sad,2,50.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-namesten-stan-50m2-novo-naselje-blizu-crkve-300eu/NkUwUXDkRQr/,Novo Naselje,"DVOSOBAN NAMEŠTEN STAN 50M2 NOVO NASELJE, BLIZU CRKVE, 300EU"
Niš,3,78.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/komforan-trosoban-stan-na-bulevaru-nemanjica/NkHbp87S37u/,Bulevar zona,Komforan trosoban stan na Bulevaru Nemanjića
Niš,3,80.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-trosoban-stan-u-centru-grada/NkMCU6e-wDO/,Centar,Lux trosoban stan u Centru grada
Niš,0.5,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-tpc-gorca-/NkIshBJBstd/,Ćele kula,IZDAJE SE STAN U TPC GORČA !!!
Niš,0.5,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-tpc-gorca-/NkNhxEx7WeQ/,Ćele kula,IZDAJE SE STAN U TPC GORČA !!!
Niš,0.5,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-tpc-gorca-/NklVXbKCuvP/,Ćele kula,IZDAJE SE STAN U TPC GORČA !!!
Beograd,2,65.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-novi-dorcol--20--garaza/Nk2E-36k7GV/,Gundulićev venac,Izdavanje luksuznih stanova - Novi Dorcol / 2.0 / garaza
Beograd,3,75.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-hram-svetog-save-knjeginje-zorke-30-7500m2-1100-eur/Nkkea5WUzoU/,Vračar (Centar),"Vračar, Hram Svetog Save, Knjeginje Zorke, 3.0, 75.00m2, 1100 EUR"
Beograd,3,92.0,1400,https://www.nekretnine.rs/stambeni-objekti/stanovi/hram-novogradnja-sa-garazom-odmah-useljiv/Nk3-I9qTnuG/,Vračar (Hram),"Hram, novogradnja sa garažom, odmah useljiv"
Beograd,3,81.0,1700,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-west-65--30--garaza/NkYfDWp6Car/,Novi Beograd Blok 65,Izdavanje luksuznih stanova - WEST 65 / 3.0 / garaza
Beograd,3,65.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--aleksinackih-rudara/NkWUAkqhKNg/,Novi Beograd Blok 11c (Stari Merkator),Lux 3.0 / Aleksinackih Rudara
Beograd,3,65.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova--20--kralja-milutina/Nk8QQuD2ht8/,Vračar (Centar),Izdavanje luksuznih stanova / 2.0 / KRALJA MILUTINA
Beograd,3,75.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--parking-gandijeva/Nk5HdmWtX8q/,Novi Beograd Blok 64,Lux 3.0 / parking - GANDIJEVA
Beograd,3,75.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--garaza-druge-srpske-armije/NkQaVmpOz6q/,Voždovac,Lux 3.0 / garaza - DRUGE SRPSKE ARMIJE
Beograd,3,95.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-30--novogradnja-autokomanda/NkmoVtUF2_d/,Autokomanda,Odlican 3.0 / novogradnja - AUTOKOMANDA
Beograd,3,91.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--novogradnja--garaza-kursulina/NksXlg5WjGA/,Vračar (Centar),Lux 3.0 / novogradnja / garaza - KURSULINA
Beograd,3,65.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30-garaza-kapetana-zavisica/NkEChE2H6pm/,Voždovac,Lux 3.0 /garaza - KAPETANA ZAVISICA
Beograd,3,115.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--kalenic/Nk3-5amlJrK/,Kalenić pijaca,Lux 3.0 / KALENIC
Beograd,3,70.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--gundulicev-venac/Nk2hh_Nyi0x/,Gundulićev venac,Lux 3.0 / Gundulicev venac
Beograd,3,94.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-stana-na-vracaru-stojana-protica/NkXkXVA3zyW/,Vračar (Centar),"Izdavanje stana na Vračaru, Stojana Protića"
Novi Sad,3,65.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-centar-trosoban-stan-potpuno-namesten-odmah-useljiv-500-e/NkXK7BEBQKG/,Centar,"NOVI SAD,CENTAR,TROSOBAN STAN,POTPUNO NAMESTEN,ODMAH USELJIV--500 E"
Beograd,2,50.0,280,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-pere-cetkovica/NkS6vzd8sgL/,Karaburma,"Karaburma, Pere Cetkovica"
Novi Sad,1,37.0,220,https://www.nekretnine.rs/stambeni-objekti/stanovi/nova-detelinara-abc-jis-220e/NkJU7IAA1LV/,Detelinara nova,Nova detelinara  ABC -JIS-220e
Beograd,2,53.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/prelep-stan--gm-na-lekinom-brdu/NkRr7GNZmAP/,Lekino brdo,Prelep stan + GM na Lekinom brdu
Beograd,3,70.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/beogradska-30-prazan-moze-za-pp-id1122/NkeeQDwGplk/,Tašmajdan,"Beogradska, 3.0 prazan,može za PP ID#1122"
Niš,3,80.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-u-centru-trosoban/Nk5v07thaos/,Centar,Lux stan u centru trosoban
Niš,3,74.0,470,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-trosoban-stan-sindelicev-trg-centar-74m2/NkZcbEOypgY/,Ćele kula,"Izdaje se trosoban stan, Sinđelićev Trg, Centar, 74m2!"
Niš,3,74.0,470,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-trosoban-stan-sindelicev-trg-centar-74m2/NkwYaycMun-/,Ćele kula,"Izdaje se trosoban stan, Sinđelićev Trg, Centar, 74m2!"
Niš,3,74.0,470,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-trosoban-stan-sindelicev-trg-centar-74m2/NkSfNjyEr6x/,Ćele kula,"Izdaje se trosoban stan, Sinđelićev Trg, Centar, 74m2!"
Novi Sad,3,43.0,70700,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-u-izgradnji/Nkl5kFUk2Fw/,Telep,Dvoiposoban stan u izgradnji.
Beograd,4,100.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-bez-mane/NksrOZkQCS7/,Stari Grad,Stan bez mane
Beograd,4,121.0,1850,https://www.nekretnine.rs/stambeni-objekti/stanovi/bw-arcadia-cetvorosoban-nenamesten-stan-id1125/Nkdb_tBFVt0/,Beograd na vodi,BW Arcadia Četvorosoban nenamešten stan ID#1125
Beograd,0.5,38.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-karaburma-novogradnja/NkN8Knt-S6a/,Karaburma,"STAN KARABURMA, NOVOGRADNJA"
Beograd,3,84.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--parking--centar--stevana-sremca/NkaDNtXng44/,Centar (uži),Lux 3.0 / PARKING / Centar / Stevana Sremca
Beograd,3,90.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-90m-lux-stan-pogodan-za-pp-700/Nk-Em1fxYnK/,Centar (uži),Centar 90m lux stan pogodan za pp 700
Novi Sad,2,51.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/komforan-dvosoban-stan-na-top-lokaciji/Nk_0Cn0dqfe/,Salajka,Komforan dvosoban stan na TOP lokaciji.
Novi Sad,1,22.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/jednosoban-stan-za-vise-ljudi/NkTqR4MyXAy/,Salajka,Jednosoban stan za više ljudi!
Beograd,3,84.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-centar-renoviran-useljiv-od-01052022/NkjUSIock8i/,Centar (uži),"Stari Grad, Centar, renoviran, useljiv od 01.05.2022"
Novi Sad,2,30.0,220,https://www.nekretnine.rs/stambeni-objekti/stanovi/mise-dimitrijevica-vrlo-povoljno/NkdqwqrjKSO/,Grbavica,Miše Dimitrijevića. Vrlo povoljno
Kragujevac,0.5,20.0,80,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-stan-na-aerodromu/Nkd6OpdFaCj/,Aerodrom,Izdajem stan na Aerodromu
Beograd,2,59.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-renoviran-stan-se-izdaje-na-minimum-godinu-dana-placanje-odjednom-za-celu-godinu/NkqgS0Pu0qK/,Novi Beograd Blok 63,Namešten renoviran stan se izdaje na minimum godinu dana plaćanje odjednom za celu godinu
Beograd,4,97.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-40--novogradnja-vojislava-ilica/NkFtfdZSjpk/,Crveni krst,Lux 4.0 / novogradnja - VOJISLAVA ILICA
Srbija,3,57.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-kod-crkve-svetog-nikole/NkIa3wrIrYM/,Niš,Trosoban stan kod crkve Svetog Nikole
Niš,3,70.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-trosoban-stan-kod-margera/Nkw1aFZw0mK/,Marger,Luksuzan trosoban stan kod Margera
Beograd,2,50.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-na-vracaru-i-garazno-mesto/NkG7rrWap2G/,Vračar (Hram),Stan na Vračaru i garažno mesto
Srbija,2,56.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-stan-kod-gradske-bolnice/NkMzuHAUwOe/,Niš,Dvosoban stan kod Gradske bolnice
Beograd,1,35.0,220,https://www.nekretnine.rs/stambeni-objekti/stanovi/vidikovac-35m2-agencijski-id-5943/1638246/,Vidikovac,"Vidikovac, 35m2, agencijski ID: 5943"
Beograd,3,98.0,1850,https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-67a-a-blok-98m2-agencijski-id-7667/NkbXGORZ7Tj4/,Novi Beograd Blok 67a,"Blok 67a, A blok, 98m2, agencijski ID: 7667"
Beograd,4,150.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-trg-republike-knez-mihailova-150m2-knez-mihailova/NkfskLLFW9m/,Trg Republike ( centar ),"Stari grad, Trg republike - Knez Mihailova, 150m2, Knez Mihailova"
Srbija,2,40.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/divcibare-nov-moderan-stan-sa-parkingom-i-pogledom/NkQr85mMPkB/,Valjevo,"Divčibare, nov moderan stan sa parkingom i pogledom"
Beograd,2,42.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/niska-20-nov-namesten-id1115/Nkmdro6p_wj/,Vračar (Centar),"Niška, 2.0 nov namešten ID#1115"
Beograd,4,160.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-penthaus--velika-terasa--pogled-na-hram--garaza/NkdyjLJY1Xo/,Vračar (Hram),Lux penthaus / Velika terasa / Pogled na Hram / garaza
Beograd,4,130.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-stari-grad-strogi-centar/Nkf36w0kNJ6/,Centar (uži),STAN-STARI GRAD-STROGI CENTAR
Srbija,3,123.0,1400,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-vracar/NkuaksoAeQV/,Beograd,STAN-VRACAR-
Beograd,3,105.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--2-terase--cerska/NkHMo-bZSg3/,Kalenić pijaca,Lux 3.0 / 2 terase / CERSKA
Beograd,4,64.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-u-prizemlju-kompletno-namesten-rezervisan/NkEGVy2YkqM/,Zemun (Save Kovačevića),"LUX stan u prizemlju, kompletno namesten REZERVISAN"
Beograd,3,120.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-potkrovlje-koncept-open-space/Nkt0WC16f_r/,Voždovac,Lux potkrovlje (koncept-Open space)
Beograd,0.5,30.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-stana-u-zemunu/NkV09qRqj5i/,Zemun (Save Kovačevića),Izdavanje stana  u Zemunu
Niš,3,75.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-u-duvanistu/Nk-uepb7FKs/,Duvanište,Trosoban stan u Duvaništu
Niš,0.5,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-tpc-gorca-/NktRwCipTW6/,Ćele kula,IZDAJE SE STAN U TPC GORČA !!!
Niš,0.5,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-tpc-gorca-/NkDtjD1RLfT/,Ćele kula,IZDAJE SE STAN U TPC GORČA !!!
Niš,0.5,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-tpc-gorca-/Nk6J6LMEdi8/,Ćele kula,IZDAJE SE STAN U TPC GORČA !!!
Novi Sad,2,40.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/parking-u-dvoristuuseljiv-od-01042022/NkY8Bl4mfev/,Detelinara nova,*PARKING U DVORIŠTU*USELJIV OD 01.04.2022.
Novi Sad,2,65.0,380,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-zmaj-jovinoj-ulicipotpuno-namesten/NkBu3bN3xdb/,Centar,*STAN U ZMAJ JOVINOJ ULICI*POTPUNO NAMEŠTEN
,1,40.0,280,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-jednosoban-stan-40m2-central-point/Nkjistx2-2W/,Crna Gora,"izdavanje, jednosoban stan 40m2, Central Point"
Beograd,2,55.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/bw-aurora-poslovni-prostor-sa-parkingom-orijentisan-ka-reci/NkgMiMaKPa9/,Beograd na vodi,BW AURORA - POSLOVNI PROSTOR SA PARKINGOM ORIJENTISAN KA RECI
Kragujevac,3,63.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-nov-kompletno-opremljen-trosoban-stan-u-centru/NkPa7z44XIg/,Centar,"Izdajem nov, kompletno opremljen trosoban stan u centru"
Novi Sad,3,43.0,70800,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-u-izgradnji-povrat-pdv-a/Nk_0f-j4sJM/,Telep,Dvoiposoban stan u izgradnji! Povrat pdv-a.
Beograd,4,128.0,1400,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-40-u-novogradnji/Nk7wx9N9zlv/,Banovo brdo,BANOVO BRDO - 4.0 u novogradnji
Beograd,5,145.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-12-yubc-145m2-agencijski-id-2858/277482/,Novi Beograd Blok 12 (YUBC),"Blok 12, YUBC, 145m2, agencijski ID: 2858"
Beograd,2,53.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/pesacka-zona-zmaj-jovina---20-lux-stan/NkggK1Lxe5z/,Knez Mihajlova ( centar ),"PEŠAČKA ZONA, Zmaj Jovina – 2.0 lux stan"
Beograd,3,90.0,1750,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-na-vracaru-5584-1/NkyrbN4hpJG/,Vračar (Centar),Trosoban stan na Vračaru 5584-1
Beograd,0.5,25.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-namestenu-garsonjeru-minimalnim-troskovima-komunalija/Nkf7Z4GSsA_/,Voždovac,IZDAJEM NAMESTENU GARSONJERU - MINIMALNIM TROSKOVIMA KOMUNALIJA
Novi Sad,2,30.0,220,https://www.nekretnine.rs/stambeni-objekti/stanovi/mise-dimitrijevica-povoljno/NkZc5r8ShWY/,Grbavica,MIŠE DIMITRIJEVIĆA. POVOLJNO
Novi Sad,2,51.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/komforan-dvosoban-stan/NkR_IY50sF4/,Socijalno,Komforan dvosoban stan
Novi Sad,2,22.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/jednosoban-stan-za-vise-ljudi/NkhGilJ67Bt/,Salajka,Jednosoban stan za više ljudi!
Beograd,2,65.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-fon-novogradnja-sa-garazom/NkvxlsC3K4v/,Banjica,"Voždovac, FON, novogradnja sa garažom"
Beograd,3,98.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/kalenic-luksuzna-novogradnja-sa-garazom/NkDCmh2rgDS/,Kalenić pijaca,"Kalenić, luksuzna novogradnja sa garažom"
Beograd,2,46.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-20--garaza-vozdove-kapije/NkDG6pbNwCr/,Voždovac,Lux 2.0 / garaza - VOZDOVE KAPIJE
Beograd,2,42.0,530,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-20--garaza-kapije-vracara/NkB2Q9t3REI/,Južni bulevar,Lux 2.0 / garaza - KAPIJE VRACARA
Beograd,2,60.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--20-vojislava-ilica/NkHRRD5XwPD/,Crveni krst,Izdavanje luksuznih stanova na Vracaru / 2.0 - VOJISLAVA ILICA
Beograd,2,54.0,950,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-novi-beograd--20--garaza-wellport/NkfBx_73ik4/,Novi Beograd Blok 65,Izdavanje luksuznih stanova - Novi Beograd / 2.0 / garaza - WELLPORT
Beograd,4,125.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--40--garaza-cena-sa-svim-troskovima/NkS0SftL6la/,Vračar (Hram),Ekskluzivni stanovi na Vracaru / 4.0 / garaza - cena sa svim troskovima
Beograd,2,57.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-novi-beograd--20--garaza-tosin-bunar/NkWfwBBsevq/,Novi Beograd Blok 65,Izdavanje luksuznih stanova - Novi Beograd / 2.0 / garaza - Tosin Bunar
Beograd,2,52.0,320,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-dvosoban-stan-52m2/Nka3WoMfgP5/,Karaburma,Izdajem dvosoban  stan 52m2
Beograd,4,120.0,1450,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-strahinjica-bana-120m2garaza/NkT6iVXrWAA/,Gornji Dorćol,"LUX, Strahinjića Bana, 120m2+garaža"
Šabac,0.5,--- m²,130,https://www.nekretnine.rs/stambeni-objekti/stanovi/soba-preko-puta-poljoprivredne-skole/NkNvkxUaACa/,Kamičak,Soba preko puta Poljoprivredne skole
Niš,1,40.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-blizu-pravnog-i-ekonomskog-sa-niskim-troskovima-rezije/NknsxCba9y7/,Kičevo,Stan blizu Pravnog i Ekonomskog sa niskim troškovima režije
Niš,2,50.0,280,https://www.nekretnine.rs/stambeni-objekti/stanovi/renoviran-stan-u-strogom-centru-grada/2048310/,Centar,Renoviran stan u strogom centru grada
Beograd,2,52.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/em-lep-em-pametan-em-kulturan/NkC1vR66-cS/,Golf naselje,"Em lep, em pametan, em kulturan"
Beograd,3,64.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-golf-izvorska-3-0-33-500e/NkFuX50R8mi/,Golf naselje,"Izdavanje, Golf, Izvorska, 3,0, 3/3, 500e"
Beograd,3,213.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-slavija-makenzijeva-30-213m2-1100-eur/NksZaUtBlLU/,Slavija,"Vračar, Slavija, Makenzijeva, 3.0, 213m2, 1100 EUR"
Niš,0.5,22.0,190,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-garsonjeru-u-strogom-centru-u-zgradi-aleksandriji/NkuMrYcavY_/,Centar,IZDAJEM GARSONJERU U STROGOM CENTRU U ZGRADI ALEKSANDRIJI
Niš,1,42.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/lep-jednoiposoban-stan-u-duvanistu/Nk4dU4LfNxN/,Duvanište,Lep jednoiposoban stan u Duvaništu
Niš,3,89.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-prazan-stan-u-sirem-centru-grada/Nkc1W9P7CL8/,Palilula,Trosoban prazan stan u širem centru grada
Niš,1,44.0,270,https://www.nekretnine.rs/stambeni-objekti/stanovi/jednoiposoban-stan-u-durlanu/Nk7b79guhjy/,Durlan,Jednoiposoban stan u Durlanu
Beograd,3,70.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--novogradnja--garaza-zemun/Nkobeg_tD3E/,Zemun (Save Kovačevića),Lux 3.0 / novogradnja / garaza - ZEMUN
Beograd,4,90.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/cetvorosobni-dupleks-knezevac-beograd/NkJ5k-NR3Sp/,Kneževac,"Četvorosobni dupleks, Kneževac, Beograd"
Beograd,2,54.0,290,https://www.nekretnine.rs/stambeni-objekti/stanovi/studentski-grad-novi-beograd-izdajem-dvosoban-namesten-stan-sa-3-kreveta/Nkr5Mi_d2g_/,Novi Beograd Blok 37,Studentski grad Novi Beograd - izdajem dvosoban namešten stan (sa 3 kreveta)
Novi Sad,3,70.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-centar/NkXcKiVPH0t/,Centar,"Novi Sad,Centar"
Niš,3,70.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-naselju-vagres-city-/NksfOKCSjLv/,Crveni pevac,IZDAJE SE STAN U NASELJU VAGRES CITY !!!
Niš,3,78.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-trosoban-stan/189520/,Bulevar Nemanjića,Izdajem trosoban stan
Niš,3,70.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-naselju-vagres-city-/Nk9Se3oYjOd/,Crveni pevac,IZDAJE SE STAN U NASELJU VAGRES CITY !!!
Niš,3,70.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-naselju-vagres-city-/NkeY1BA46TF/,Crveni pevac,IZDAJE SE STAN U NASELJU VAGRES CITY !!!
Novi Sad,2,62.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/useljiv-cara-dusana-adamovicevo-naselje/Nk1wjUp6pzJ/,Adamovićevo naselje,Useljiv Cara Dusana Adamovicevo naselje
Novi Sad,0.5,25.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje/NkPnbSwXnyp/,Grbavica,Izdavanje
Niš,3,80.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-za-izdavanje-od-80-kvadrata-u-ulici-cara-dusana-u-nisu/Nk9JZV-Jczq/,Čair,Stan za izdavanje od 80 kvadrata u ulici Cara Dušana u Nišu
Loznica,0.5,30.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-prostor-pogodan-za-razlicite-delatnosti/NkQ2WCOmZxA/,Centar,Izdaje se prostor pogodan za razlicite delatnosti
Beograd,4,160.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-160m2-40-namesten-lux/NkzejnWBxcu/,Stari Grad,"Dorćol, 160m2, 4.0, namešten, lux"
Beograd,2,52.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/krunska-52m2-dvosobna-namesten-stan/NkSzvMeISJS/,Vračar (Centar),"Krunska , 52m2, , dvosobna namešten stan"
Beograd,4,180.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/30375-izdavanje-stan-krunska-2500-eur/Nk16HA0T6AN/,Vračar (Centar),"#30375, Izdavanje, Stan, KRUNSKA, 2500 EUR"
Beograd,4,125.0,460,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-stana-u-mirnom-delu-bezanijske-kose-2/Nk7wWxT9ZqP/,Bežanijska kosa II,Izdavanje stana u mirnom delu Bezanijske kose 2
Beograd,4,120.0,1450,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-strahinjica-bana-120m2garaza/NkwUTZIZNS5/,Strahinjića Bana,"LUX, STRAHINJIĆA BANA, 120m2+garaža"
Novi Sad,4,63.0,95000,https://www.nekretnine.rs/stambeni-objekti/stanovi/fenomenalan-dupleks-na-grbavici/Nk7oO8l6KmA/,Grbavica,Fenomenalan dupleks na Grbavici
Beograd,2,50.3,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/moderan-i-kompletno-namesten-stan/NkZ11L25_WM/,Vidikovac,moderan i kompletno namešten stan
Beograd,0.5,35.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/garsonjera-namestena-na-vracaru-kod-cuburskog-parka-35-kvadrata-u-prizemlju/NkBw9tj0D56/,Vračar (Centar),Garsonjera namestena na Vracaru kod Cuburskog parka 35 kvadrata u prizemlju
