city,rooms,total_price,link,condition,heating,township,place,street
Beograd,7.0,2900,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gavrila-principa/6234c7bed3b6141cba683bbd,polunamešteno,etažno,Savski Venac,Savski Trg,Gavrila Principa
Beograd,3.0,650,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gandijeva/622332d7bcfdf93f5d516545,namešteno,centralno,Novi Beograd,Blok 64,Gandijeva
Beograd,3.0,1700,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/tadije-sondermajera/6238e77f0c2a3642291e5065,namešteno,centralno,Novi Beograd,Blok 65,Tadije Sondermajera
Beograd,3.0,650,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram/61dc410b5219be615f3c673e,namešteno,centralno,Vračar,Hram Svetog Save,Hram
Beograd,3.0,650,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sajkaska/620eb121545c1150a9492513,namešteno,centralno,Stari Grad opština,Gundulićev Venac, Sajkaska
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zmaj-jovina/61ef11c9f2ab73110c555408,namešteno,centralno,Stari Grad opština,Trg Republike,Zmaj Jovina
Beograd,2.0,750,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dunavska/623ee4079167f4799b351e33,namešteno,centralno,Stari Grad opština,Dunavski kej,Dunavska
Beograd,2.0,700,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/6234b6d795701a573156b6a9,polunamešteno,centralno,Savski Venac,Beograd na vodi,Hercegovacka
Beograd,2.0,900,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/620bd557f8b1be316d4f88ae,polunamešteno,centralno,Savski Venac,Beograd na vodi,Hercegovacka
Beograd,2.0,750,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/tadije-sondermajera/621f3a876f4186582c1a5dd3,namešteno,centralno,Novi Beograd,Blok 65,Tadije Sondermajera
Beograd,4.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/marsala-birjuzova/624c705d1c6a6754621da6d3,namešteno,etažno,Stari Grad opština,Beograd centar,Maršala Birjuzova
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/tosin-bunar/624c70611c6a6754621da6e7,polunamešteno,centralno,Novi Beograd,Blok 65,Tošin Bunar
Niš,2.5,300,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/centar/616d44b1db201a7fa00869e8,namešteno,etažno,Gradske lokacije,Medijana,Centar
Beograd,3.5,850,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/senjak/624c5fe5aa90ed17aa6f7f86,namešteno,etažno,Savski Venac,Savski Venac,Senjak
Beograd,2.0,700,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/nevesinjska/61f83c0f9cbe465b4d67475d,namešteno,centralno,Vračar,Hram Svetog Save,Nevesinjska
Beograd,3.0,750,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gandijeva/61c9c92c72722a10da736a4c,namešteno,centralno,Novi Beograd,Blok 44 TC Piramida,Gandijeva
Beograd,2.0,800,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/urosa-martinovica/61c08f7484973007b22457a8,namešteno,centralno,Novi Beograd,A Blok - Blok 67a,Urosa Martinovica
Beograd,4.0,3500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/jurija-gagarina/61debf203afa3e69df13cd0e,namešteno,centralno,Novi Beograd,A Blok - Blok 67a,Jurija Gagarina
Beograd,4.0,3000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/61f188f8e1d85457425a1ec8,polunamešteno,centralno,Savski Venac,Beograd na vodi,Hercegovačka
Beograd,2.0,420,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bul-m-pupina/6208cefc59364f04047978e2,namešteno,centralno,Novi Beograd,Blok 9,Bul. M. Pupina
Zrenjanin,4.0,900,https://www.4zida.rs/izdavanje/stanovi/zrenjanin/oglas/zitni-trg/620314c6650a1c39377c32c3,namešteno,centralno,Gradske lokacije,Žitni Trg,Žitni Trg
Beograd,3.0,1000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/venizelosova/620d8fa016cf8319610608ae,namešteno,centralno,Stari Grad opština,Gundulićev Venac,"Venizelosova,"
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/6210e028c34b47125274ef13,polunamešteno,centralno,Savski Venac,Beograd na vodi,Hercegovacka
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/tadije-sondermajera/621787e9bd2b4350a62d1ad4,namešteno,centralno,Novi Beograd,Blok 65,Tadije Sondermajera
Beograd,2.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/6246f810e3cb4e51cd0edba3,namešteno,centralno,Savski Venac,Beograd na vodi,Hercegovačka
Beograd,3.0,1000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram/622767223f53ef75a66946c6,namešteno,centralno,Vračar,Hram Svetog Save,Hram
Beograd,2.0,500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/brace-baruh/6231b69b64a36605cc561eb3,namešteno,centralno,Stari Grad opština,Dorćol,Braće Baruh
Beograd,5.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/krunska/622b4258511b7c0ad06fb2a3,,TA peć,Vračar,Vračar,Krunska
Beograd,3.0,1700,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-zorana-djindjica/621cbe28be1069575e276fb6,namešteno,centralno,Novi Beograd,Blok 11a,Bulevar Zorana Djindjica
Beograd,3.0,2200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/herc/622f81cbe6f94e0a863d02ad,polunamešteno,centralno,Savski Venac,Beograd na vodi,Herc
Beograd,4.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-vudroa-vilsona/62433cf8d4184c329a6a7d61,namešteno,centralno,Savski Venac,Beograd na vodi,Bulevar Vudroa Vilsona
Novi Sad,0.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/svetozara-miletica/610161d9c1f7b46c4d58faaf,namešteno,centralno,Gradske lokacije,Novi Sad - Centar,Svetozara Miletića
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/crveni-krst-vracar/6258316bb016c100a476a5e3,namešteno,na struju,Vračar,Vračar,Crveni Krst Vračar
Novi Sad,2.0,280,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/62582c47a261954df1662d53,,centralno,Gradske lokacije,Gradske lokacije,Grbavica
Niš,1.5,300,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/park-svetog-save/62582a6d1f1eeb27c05fde58,,,Gradske lokacije,Bulevar Nemanjića,Park Svetog Save
Beograd,2.0,500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/smiljaniceva/625829ef77d2c940274229c3,polunamešteno,centralno,Vračar,Hram Svetog Save,Smiljanićeva
Novi Sad,5.0,1500,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-kralja-petra-i/625828e8a488aa09842ce573,prazno,centralno,Gradske lokacije,Bulevar Oslobođenja,Bulevar Kralja Petra I
Niš,1.5,280,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/centar/6258273ea6654a4f514c3bc0,prazno,na struju,Gradske lokacije,Medijana,Centar
Niš,2.5,250,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/dom-zdravlja/6258273ea6654a4f514c3bbc,namešteno,na struju,Gradske lokacije,Medijana,Dom Zdravlja
Niš,0.5,150,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/centar/6258273da6654a4f514c3bb8,namešteno,na struju,Gradske lokacije,Medijana,Centar
Niš,1.5,320,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/pantelej/6258273ca6654a4f514c3bb3,namešteno,etažno,Gradske lokacije,Gradske lokacije,Pantelej
Novi Sad,0.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/podbara/6230b850c6a8ac7b9309b693,namešteno,centralno,Gradske lokacije,Gradske lokacije,Podbara
Novi Sad,2.0,400,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/rotkvarija/6244ad6854decd05882acea3,namešteno,,Gradske lokacije,Gradske lokacije,Rotkvarija
Beograd,3.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/625825bb2ea971561f4be7e6,polunamešteno,centralno,Savski Venac,Beograd na vodi,Hercegovačka
Novi Sad,2.0,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-oslobodjenja/624cb55747f1f151972a1f53,,centralno,Gradske lokacije,Gradske lokacije,Bulevar Oslobođenja
Novi Sad,0.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/625152987cd23e58ad28a383,namešteno,,Gradske lokacije,Gradske lokacije,Grbavica
Novi Sad,2.0,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/625152997cd23e58ad28a388,polunamešteno,,Gradske lokacije,Gradske lokacije,Grbavica
Beograd,2.0,700,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/tosin-bunar/625824368e9abc697337bd04,namešteno,centralno,Novi Beograd,Blok 65,Tosin Bunar
Beograd,2.0,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kursumlijska/625824358e9abc697337bd00,namešteno,,Savski Venac,Senjak,Kursumlijska
Beograd,2.5,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojislava-ilica/625824358e9abc697337bcfc,namešteno,centralno,Vračar,Crveni Krst Vračar,Vojislava Ilica
Beograd,1.0,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/makedonska/625824348e9abc697337bcf8,namešteno,etažno,Stari Grad opština,Beograd centar,Makedonska
Beograd,2.0,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kralja-milana/625824338e9abc697337bcf3,namešteno,centralno,Stari Grad opština,London,Kralja Milana
Beograd,5.0,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/esad-pasina/6258242283bf48286c0df043,prazno,na gas,Voždovac opština,FON - Voždovac,Esad Pašina
Niš,2.0,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/starca-vujadina/625823b94d64d917fb126798,polunamešteno,na struju,Gradske lokacije,Nova Železnička Kolonija,Starca Vujadina
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/niska/625823917865f735530d5d29,prazno,na struju,Vračar,Istočni Vračar,Niška
Beograd,2.0,650,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-zorana-djindjica/6258232aa67f010e8b74a633,prazno,centralno,Novi Beograd,Blok 21,Bulevar Zorana Đinđića
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/telep/6258225cd5ca3c43fb165d88,,centralno,Gradske lokacije,Gradske lokacije,Telep
Novi Sad,0.5,200,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/betanija/6258225bd5ca3c43fb165d83,,centralno,Gradske lokacije,Sajmište,Betanija
Beograd,2.5,450,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/knjazevacka/62582235ce080e14106b0b23,namešteno,etažno,Zvezdara opština,Gradska Bolnica,Knjaževačka
Niš,3.0,500,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/centar/625821969244966bdb256c23,namešteno,etažno,Gradske lokacije,Medijana,Centar
Beograd,1.5,170,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/suvopoljska/62581fcf3405c06a87401175,polunamešteno,TA peć,Palilula opština,Kotež,Suvopoljska
Novi Sad,1.0,200,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/savina/62581e4451d4b428fb3a101e,,centralno,Gradske lokacije,Novo Naselje,Savina
Beograd,0.5,270,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bezanijska-kosa-3/62581de53405c06a87401173,namešteno,centralno,Novi Beograd,Bežanijska kosa,Bežanijska Kosa 3
Beograd,4.0,800,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/milete-jksica/620a7266ec84c17a6a26b00b,namešteno,centralno,Zvezdara opština,Bulbulder,Milete Jksica
Beograd,2.0,1100,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/61cb840a8e46e21d2e44b28b,namešteno,centralno,Savski Venac,Kneza Miloša, Kneza Milosa
Novi Sad,2.5,400,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/624db289a6003e49e7616313,namešteno,centralno,Gradske lokacije,Stari Grad,Novi Sad - Centar
Novi Sad,1.0,270,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/625071a9f7ef845ba73915b3,namešteno,centralno,Gradske lokacije,Gradske lokacije,Grbavica
Niš,1.5,290,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/kraljevica-marka/625818e4542d7f4c891ae655,namešteno,centralno,Gradske lokacije,Šojka,Kraljevića Marka
Niš,1.5,290,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/kraljevica-marka/62581773ae72d5436e3449f5,namešteno,centralno,Gradske lokacije,Šojka,Kraljevića Marka
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajam-novi-sad/625815eb730cd30b681192ec,namešteno,centralno,Gradske lokacije,Sajmište,"Sajam, Novi Sad"
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/adamovicevo-naselje-novi-sad/625815e6730cd30b681192e8,namešteno,na gas,Gradske lokacije,Banatić,"Adamovićevo Naselje, Novi Sad"
Novi Sad,2.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/stanica-novi-sad/625815df730cd30b681192e3,namešteno,centralno,Gradske lokacije,Železnička stanica,"Stanica, Novi Sad"
Beograd,3.0,1000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/venizelosova/61b8ea18e819bf4c1773481a,namešteno,centralno,Stari Grad opština,Gundulićev Venac,Venizelosova
Novi Sad,1.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/62580fb3c00564546b27bb88,,etažno,Gradske lokacije,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar)
Beograd,4.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/takovska/62580e621a86e25732380e7c,prazno,centralno,Stari Grad opština,Beograd centar,Takovska
Beograd,5.0,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/esad-pasina/62580e621a86e25732380e78,polunamešteno,na gas,Voždovac opština,Voždovac,Esad Pašina
Beograd,1.5,280,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/62580e621a86e25732380e73,namešteno,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Niš,1.5,290,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/kraljevica-marka/62580d2636750a217e68ae65,namešteno,centralno,Gradske lokacije,Šojka,Kraljevića Marka
Novi Sad,2.0,500,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/podbara/61f7d7b47a888d6f61119383,namešteno,centralno,Gradske lokacije,Gradske lokacije,Podbara
Beograd,5.0,3500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/prote-mateje/616816d72f8dae4a1d543465,namešteno,centralno,Zvezdara opština,Vukov Spomenik,Prote Mateje
Kragujevac,1.5,40,https://www.4zida.rs/izdavanje/stanovi/kragujevac/oglas/srpskih-dobrovoljaca/62580becff3a066eae436874,namešteno,na gas,Gradske lokacije,Centar,Srpskih Dobrovoljaca
Beograd,5.0,1350,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bore-vukmirovica/62580bb70154c82b88016833,namešteno,centralno,Palilula opština,Bogoslovija,Bore Vukmirovića
Beograd,2.0,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/lekino-brdo/62580b12163f1b0f0747a920,namešteno,etažno,Voždovac opština,Voždovac opština,Lekino Brdo
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/doza-djerdja/625809eda62de3736949f2f3,namešteno,centralno,Gradske lokacije,Grbavica,Doža Đerđa
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djordja-stanojevica/6258080dde407d09fe7bdac4,namešteno,centralno,Novi Beograd,Blok 67 - Belville,Djordja Stanojevica
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sindjeliceva/6258080cde407d09fe7bdac0,namešteno,etažno,Vračar,Kalenić,Sindjeliceva
Beograd,2.0,350,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dimitrija-tucovica/6258080cde407d09fe7bdabc,namešteno,,Zvezdara opština,Lion,Dimitrija Tucovica
Beograd,2.0,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/borisavljeviceva/6258080bde407d09fe7bdab8,namešteno,,Voždovac opština,Autokomanda,Borisavljeviceva
Beograd,2.0,450,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/ljube-vuckovica/6258080bde407d09fe7bdab3,prazno,centralno,Voždovac opština,Kumodraž,Ljube Vuckovica
Beograd,4.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/takovska/625807fbaa04365c0a78eabc,prazno,centralno,Stari Grad opština,Politika,Takovska
Beograd,2.0,350,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dimitrija-tucovica/625807fbaa04365c0a78eab8,namešteno,etažno,Zvezdara opština,Gradska Bolnica,Dimitrija Tucovića
Beograd,2.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-vudroa-vilsona/625807faaa04365c0a78eab3,namešteno,centralno,Savski Venac,Beograd na vodi,Bulevar Vudroa Vilsona
Beograd,2.0,450,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/6258074b3b0fc9605f23fa34,polunamešteno,centralno,Voždovac opština,Voždovac opština,Voždovac
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-67-belville/6258074a3b0fc9605f23fa28,namešteno,centralno,Novi Beograd,Novi Beograd,Blok 67 - Belville
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-67-belville/6258074a3b0fc9605f23fa24,namešteno,centralno,Novi Beograd,Novi Beograd,Blok 67 - Belville
Beograd,2.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/skupstina/6258074a3b0fc9605f23fa20,namešteno,centralno,Stari Grad opština,Stari Grad opština,Skupština
Beograd,2.5,700,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/terazije/625807493b0fc9605f23fa1c,namešteno,centralno,Stari Grad opština,Stari Grad opština,Terazije
Beograd,2.0,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-45/625807493b0fc9605f23fa18,prazno,centralno,Novi Beograd,Novi Beograd,Blok 45
Beograd,1.5,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djeram/625807483b0fc9605f23fa13,namešteno,etažno,Zvezdara opština,Zvezdara opština,Đeram
Beograd,3.0,700,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vladimira-popovica/6258050555af675b4e61eab3,namešteno,centralno,Novi Beograd,Blok 19 Sava Centar,Vladimira Popovića
Beograd,0.5,500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dubljanska/5f4929dcf070f55e4447a7c9,prazno,centralno,Vračar,Čubura,Dubljanska
Beograd,2.0,400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/koce-kapetana/6143cbe4bc1cc312d0294605,prazno,etažno,Vračar,Kalenić,Koče Kapetana
Novi Sad,3.0,800,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/625801410548884273008128,,centralno,Gradske lokacije,Stari Grad,Novi Sad - Centar
Novi Sad,1.5,280,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/nova-detelinara/6257ff1022e13130522e65b3,namešteno,centralno,Gradske lokacije,Detelinara,Nova Detelinara
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojislava-ilica/62285c3a8aa5940a95621d03,namešteno,centralno,Vračar,Crveni Krst Vračar,Vojislava Ilica
Beograd,4.0,2000,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/62289ce5edb6c30f56274476,namešteno,centralno,Vračar,Hram Svetog Save,Stojana Protica
Beograd,2.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/omladinskih-brigada/622bb857acdbbb6e190e98e7,namešteno,centralno,Novi Beograd,Blok 65,Omladinskih Brigada
Novi Sad,2.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/podbara/6250ae854243da2e084e1eb3,namešteno,centralno,Gradske lokacije,Gradske lokacije,Podbara
Kruševac,2.0,299,https://www.4zida.rs/izdavanje/stanovi/krusevac/oglas/kolonija/6257fd639889df6ea07e8743,namešteno,na struju,Gradske lokacije,Kolonija,Kolonija
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/lasla-gala/60116673e0d27a4ce926f520,namešteno,centralno,Gradske lokacije,Grbavica,Lasla Gala
Novi Sad,1.0,200,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/zemljane-cuprije/616d8c36ec9f993aef185069,polunamešteno,centralno,Gradske lokacije,Podbara,Zemljane Ćuprije
Novi Sad,2.0,400,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/olge-hadzica/6198fa67a3338b6baf0515b3,polunamešteno,centralno,Gradske lokacije,Jugovićevo,Olge Hadzića
Beograd,2.0,800,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd-na-vodi/61dd9bb8dc3ed300645e0cda,polunamešteno,,Savski Venac,Savski Venac,Beograd Na Vodi
Novi Sad,0.5,160,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/mileve-maric/6231d52aac7aab1dce7892c4,namešteno,na struju,Gradske lokacije,Novo Naselje,Mileve Marić
Novi Sad,1.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/antona-cehova/623dc9c46a6ba404e94944f8,namešteno,centralno,Gradske lokacije,Grbavica,Antona Čehova
Novi Sad,3.5,600,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/puskinova/623dd049a1be973e190eb4c3,namešteno,centralno,Gradske lokacije,Grbavica,Puškinova
Novi Sad,3.0,400,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/antona-cehova/624d719d9f1e6b6cd15a6529,prazno,na gas,Gradske lokacije,Grbavica,Antona Čehova
Beograd,1.0,200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/prvoboraca/6257f9d17aee14671818e1e3,namešteno,na struju,Rakovica opština,Kneževac,Prvoboraca
Kragujevac,0.5,25,https://www.4zida.rs/izdavanje/stanovi/kragujevac/oglas/luja-pastera/6257f89336bf9a077f3632b3,namešteno,na gas,Gradske lokacije,Centar,Luja Pastera
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/6257f332b1bc006881239646,,centralno,Gradske lokacije,Gradske lokacije,Grbavica
Novi Sad,2.5,230,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/antuna-urbana/624428199c61c6572c640466,namešteno,centralno,Gradske lokacije,Satelitska Pijaca,Antuna Urbana
